ID	Label	PrefLabel	Obsoleted By	Obsolete	Entity Type	TYPE	Synonyms	Cluster_ID	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Comment	Aliases	Rank
PCL:0011715	obsolete RNAseq 097-098 - CS202002013_215	obsolete CS202002013_215	PCL_INDV:CS202002013_215	true	PCL:0010001	owl:NamedIndividual		CS202002013_215		n99	RNAseq 097-098			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n99"", ""cell_set_label"": ""RNAseq 097-098"", ""cell_set_accession"": ""CS202002013_215"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_97|CS202002013_98"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011716	obsolete RNAseq 099-102 - CS202002013_216	obsolete CS202002013_216	PCL_INDV:CS202002013_216	true	PCL:0010001	owl:NamedIndividual		CS202002013_216		n100	RNAseq 099-102			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n100"", ""cell_set_label"": ""RNAseq 099-102"", ""cell_set_accession"": ""CS202002013_216"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_99|CS202002013_100|CS202002013_101|CS202002013_102"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011717	obsolete RNAseq 099-100 - CS202002013_217	obsolete CS202002013_217	PCL_INDV:CS202002013_217	true	PCL:0010001	owl:NamedIndividual		CS202002013_217		n101	RNAseq 099-100			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n101"", ""cell_set_label"": ""RNAseq 099-100"", ""cell_set_accession"": ""CS202002013_217"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_99|CS202002013_100"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011718	obsolete RNAseq 101-102 - CS202002013_218	obsolete CS202002013_218	PCL_INDV:CS202002013_218	true	PCL:0010001	owl:NamedIndividual		CS202002013_218		n102	RNAseq 101-102			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n102"", ""cell_set_label"": ""RNAseq 101-102"", ""cell_set_accession"": ""CS202002013_218"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_101|CS202002013_102"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011719	obsolete RNAseq 103-116 - CS202002013_219	obsolete Non-neural	PCL_INDV:CS202002013_219	true	PCL:0010001	owl:NamedIndividual	Non-neural	CS202002013_219	Non-neural	n103	RNAseq 103-116	Non-neural		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Non-neural"", ""original_label"": ""n103"", ""cell_set_label"": ""RNAseq 103-116"", ""cell_set_accession"": ""CS202002013_219"", ""cell_set_aligned_alias"": ""Non-neural"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_103|CS202002013_104|CS202002013_105|CS202002013_106|CS202002013_107|CS202002013_108|CS202002013_109|CS202002013_110|CS202002013_111|CS202002013_112|CS202002013_113|CS202002013_114|CS202002013_115|CS202002013_116"", ""cell_type_card"": ""Class"", ""cell_set_color"": ""#6C7557""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		Class
PCL:0011720	obsolete RNAseq 103-112 - CS202002013_220	obsolete CS202002013_220	PCL_INDV:CS202002013_220	true	PCL:0010001	owl:NamedIndividual		CS202002013_220		n104	RNAseq 103-112			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n104"", ""cell_set_label"": ""RNAseq 103-112"", ""cell_set_accession"": ""CS202002013_220"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_103|CS202002013_104|CS202002013_105|CS202002013_106|CS202002013_107|CS202002013_108|CS202002013_109|CS202002013_110|CS202002013_111|CS202002013_112"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011721	obsolete RNAseq 104-112 - CS202002013_221	obsolete CS202002013_221	PCL_INDV:CS202002013_221	true	PCL:0010001	owl:NamedIndividual		CS202002013_221		n105	RNAseq 104-112			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n105"", ""cell_set_label"": ""RNAseq 104-112"", ""cell_set_accession"": ""CS202002013_221"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_104|CS202002013_105|CS202002013_106|CS202002013_107|CS202002013_108|CS202002013_109|CS202002013_110|CS202002013_111|CS202002013_112"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011722	obsolete RNAseq 104-110 - CS202002013_222	obsolete VLMC	PCL_INDV:CS202002013_222	true	PCL:0010001	owl:NamedIndividual	VLMC	CS202002013_222	VLMC	n106	RNAseq 104-110	VLMC		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""VLMC"", ""original_label"": ""n106"", ""cell_set_label"": ""RNAseq 104-110"", ""cell_set_accession"": ""CS202002013_222"", ""cell_set_aligned_alias"": ""VLMC"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_104|CS202002013_105|CS202002013_106|CS202002013_107|CS202002013_108|CS202002013_109|CS202002013_110"", ""cell_type_card"": ""Subclass"", ""cell_set_color"": ""#697255""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		Subclass
PCL:0011723	obsolete RNAseq 104-107 - CS202002013_223	obsolete CS202002013_223	PCL_INDV:CS202002013_223	true	PCL:0010001	owl:NamedIndividual		CS202002013_223		n107	RNAseq 104-107			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n107"", ""cell_set_label"": ""RNAseq 104-107"", ""cell_set_accession"": ""CS202002013_223"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_104|CS202002013_105|CS202002013_106|CS202002013_107"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011724	obsolete RNAseq 104-105 - CS202002013_224	obsolete CS202002013_224	PCL_INDV:CS202002013_224	true	PCL:0010001	owl:NamedIndividual		CS202002013_224		n108	RNAseq 104-105			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n108"", ""cell_set_label"": ""RNAseq 104-105"", ""cell_set_accession"": ""CS202002013_224"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_104|CS202002013_105"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011725	obsolete RNAseq 106-107 - CS202002013_225	obsolete CS202002013_225	PCL_INDV:CS202002013_225	true	PCL:0010001	owl:NamedIndividual		CS202002013_225		n109	RNAseq 106-107			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n109"", ""cell_set_label"": ""RNAseq 106-107"", ""cell_set_accession"": ""CS202002013_225"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_106|CS202002013_107"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011726	obsolete RNAseq 108-110 - CS202002013_226	obsolete CS202002013_226	PCL_INDV:CS202002013_226	true	PCL:0010001	owl:NamedIndividual		CS202002013_226		n110	RNAseq 108-110			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n110"", ""cell_set_label"": ""RNAseq 108-110"", ""cell_set_accession"": ""CS202002013_226"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_108|CS202002013_109|CS202002013_110"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011727	obsolete RNAseq 108-109 - CS202002013_227	obsolete CS202002013_227	PCL_INDV:CS202002013_227	true	PCL:0010001	owl:NamedIndividual		CS202002013_227		n111	RNAseq 108-109			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n111"", ""cell_set_label"": ""RNAseq 108-109"", ""cell_set_accession"": ""CS202002013_227"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_108|CS202002013_109"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011728	obsolete RNAseq 111-112 - CS202002013_228	obsolete CS202002013_228	PCL_INDV:CS202002013_228	true	PCL:0010001	owl:NamedIndividual		CS202002013_228		n112	RNAseq 111-112			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n112"", ""cell_set_label"": ""RNAseq 111-112"", ""cell_set_accession"": ""CS202002013_228"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_111|CS202002013_112"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011729	obsolete RNAseq 113-116 - CS202002013_229	obsolete Micro-PVM	PCL_INDV:CS202002013_229	true	PCL:0010001	owl:NamedIndividual	Microglia-PVM|Microglia/PVM	CS202002013_229	Micro-PVM	n113	RNAseq 113-116	Microglia-PVM	Microglia/PVM	Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Micro-PVM"", ""original_label"": ""n113"", ""cell_set_label"": ""RNAseq 113-116"", ""cell_set_accession"": ""CS202002013_229"", ""cell_set_aligned_alias"": ""Microglia-PVM"", ""cell_set_additional_aliases"": ""Microglia/PVM"", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_113|CS202002013_114|CS202002013_115|CS202002013_116"", ""cell_type_card"": ""Subclass"", ""cell_set_color"": ""#94AF97""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.	Microglia/PVM	Subclass
PCL:0011730	obsolete RNAseq 113-115 - CS202002013_230	obsolete CS202002013_230	PCL_INDV:CS202002013_230	true	PCL:0010001	owl:NamedIndividual		CS202002013_230		n114	RNAseq 113-115			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n114"", ""cell_set_label"": ""RNAseq 113-115"", ""cell_set_accession"": ""CS202002013_230"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_113|CS202002013_114|CS202002013_115"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011731	obsolete RNAseq 114-115 - CS202002013_231	obsolete CS202002013_231	PCL_INDV:CS202002013_231	true	PCL:0010001	owl:NamedIndividual		CS202002013_231		n115	RNAseq 114-115			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n115"", ""cell_set_label"": ""RNAseq 114-115"", ""cell_set_accession"": ""CS202002013_231"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_114|CS202002013_115"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011732	obsolete RNAseq 029-047 - CS202002013_232	obsolete Sst-like	PCL_INDV:CS202002013_232	true	PCL:0010001	owl:NamedIndividual	Sst	CS202002013_232	Sst-like		RNAseq 029-047	Sst		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Sst-like"", ""original_label"": """", ""cell_set_label"": ""RNAseq 029-047"", ""cell_set_accession"": ""CS202002013_232"", ""cell_set_aligned_alias"": ""Sst"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_29|CS202002013_30|CS202002013_31|CS202002013_32|CS202002013_33|CS202002013_34|CS202002013_35|CS202002013_36|CS202002013_37|CS202002013_38|CS202002013_39|CS202002013_40|CS202002013_41|CS202002013_42|CS202002013_43|CS202002013_44|CS202002013_45|CS202002013_46|CS202002013_47"", ""cell_type_card"": ""Subclass"", ""cell_set_color"": ""#FF9900""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		Subclass
PCL:0011733	obsolete RNAseq 048-057 - CS202002013_233	obsolete Pvalb-like	PCL_INDV:CS202002013_233	true	PCL:0010001	owl:NamedIndividual	Pvalb	CS202002013_233	Pvalb-like		RNAseq 048-057	Pvalb		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Pvalb-like"", ""original_label"": """", ""cell_set_label"": ""RNAseq 048-057"", ""cell_set_accession"": ""CS202002013_233"", ""cell_set_aligned_alias"": ""Pvalb"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_48|CS202002013_49|CS202002013_50|CS202002013_51|CS202002013_52|CS202002013_53|CS202002013_54|CS202002013_55|CS202002013_56|CS202002013_57"", ""cell_type_card"": ""Subclass"", ""cell_set_color"": ""#D93137""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		Subclass
PCL:0011734	obsolete RNAseq 070-088 - CS202002013_234	obsolete Non-IT projecting	PCL_INDV:CS202002013_234	true	PCL:0010001	owl:NamedIndividual	Non-IT projecting	CS202002013_234	Non-IT projecting		RNAseq 070-088	Non-IT projecting		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Non-IT projecting"", ""original_label"": """", ""cell_set_label"": ""RNAseq 070-088"", ""cell_set_accession"": ""CS202002013_234"", ""cell_set_aligned_alias"": ""Non-IT projecting"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_70|CS202002013_71|CS202002013_72|CS202002013_73|CS202002013_74|CS202002013_75|CS202002013_76|CS202002013_77|CS202002013_78|CS202002013_79|CS202002013_80|CS202002013_81|CS202002013_82|CS202002013_83|CS202002013_84|CS202002013_85|CS202002013_86|CS202002013_87|CS202002013_88"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011735	obsolete RNAseq 091-102 - CS202002013_235	obsolete Non-Neuronal	PCL_INDV:CS202002013_235	true	PCL:0010001	owl:NamedIndividual	Non-neuronal	CS202002013_235	Non-Neuronal		RNAseq 091-102	Non-neuronal		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Non-Neuronal"", ""original_label"": """", ""cell_set_label"": ""RNAseq 091-102"", ""cell_set_accession"": ""CS202002013_235"", ""cell_set_aligned_alias"": ""Non-neuronal"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_91|CS202002013_92|CS202002013_93|CS202002013_94|CS202002013_95|CS202002013_96|CS202002013_97|CS202002013_98|CS202002013_99|CS202002013_100|CS202002013_101|CS202002013_102"", ""cell_type_card"": ""Class"", ""cell_set_color"": ""#808080""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		Class
PCL:0011736	obsolete RNAseq 091,095-102 - CS202002013_236	obsolete Oligo-OPC	PCL_INDV:CS202002013_236	true	PCL:0010001	owl:NamedIndividual	Oligodendrocyte-OPC	CS202002013_236	Oligo-OPC		RNAseq 091,095-102	Oligodendrocyte-OPC		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Oligo-OPC"", ""original_label"": """", ""cell_set_label"": ""RNAseq 091,095-102"", ""cell_set_accession"": ""CS202002013_236"", ""cell_set_aligned_alias"": ""Oligodendrocyte-OPC"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_91|CS202002013_95|CS202002013_96|CS202002013_97|CS202002013_98|CS202002013_99|CS202002013_100|CS202002013_101|CS202002013_102"", ""cell_type_card"": ""No"", ""cell_set_color"": ""#598077""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011737	obsolete RNAseq 114-116 - CS202002013_237	obsolete PVM	PCL_INDV:CS202002013_237	true	PCL:0010001	owl:NamedIndividual	PVM	CS202002013_237	PVM		RNAseq 114-116	PVM		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""PVM"", ""original_label"": """", ""cell_set_label"": ""RNAseq 114-116"", ""cell_set_accession"": ""CS202002013_237"", ""cell_set_aligned_alias"": ""PVM"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_114|CS202002013_115|CS202002013_116"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
