Gene stable ID,Transcript stable ID,Gene name,HGNC symbol
ENSCJAG00000019383,ENSCJAT00000062729,ATP6V1B1,ATP6V1B1
ENSCJAG00000019794,ENSCJAT00000082356,SCAMP1,SCAMP1
ENSCJAG00000019794,ENSCJAT00000038879,SCAMP1,SCAMP1
ENSCJAG00000019794,ENSCJAT00000038875,SCAMP1,SCAMP1
ENSCJAG00000009787,ENSCJAT00000018973,SCGB3A1,SCGB3A1
ENSCJAG00000058252,ENSCJAT00000095128,U6,
ENSCJAG00000044878,ENSCJAT00000073776,U6,
ENSCJAG00000006590,ENSCJAT00000053741,SAV1,SAV1
ENSCJAG00000007146,ENSCJAT00000014009,GABPB2,GABPB2
ENSCJAG00000041769,ENSCJAT00000073266,,
ENSCJAG00000062244,ENSCJAT00000094349,,
ENSCJAG00000062244,ENSCJAT00000114651,,
ENSCJAG00000045260,ENSCJAT00000069139,SPOP,SPOP
ENSCJAG00000069508,ENSCJAT00000094299,Y_RNA,
ENSCJAG00000056659,ENSCJAT00000094153,Metazoa_SRP,
ENSCJAG00000002385,ENSCJAT00000004541,,
ENSCJAG00000055100,ENSCJAT00000093097,Metazoa_SRP,
ENSCJAG00000002004,ENSCJAT00000080426,TRIM2,TRIM2
ENSCJAG00000002004,ENSCJAT00000085450,TRIM2,TRIM2
ENSCJAG00000065068,ENSCJAT00000108903,U6,
ENSCJAG00000053178,ENSCJAT00000114811,,
ENSCJAG00000068761,ENSCJAT00000080004,U6,
ENSCJAG00000007096,ENSCJAT00000060993,ANPEP,ANPEP
ENSCJAG00000007096,ENSCJAT00000107222,ANPEP,ANPEP
ENSCJAG00000057803,ENSCJAT00000116142,Metazoa_SRP,
ENSCJAG00000020310,ENSCJAT00000054421,BOC,BOC
ENSCJAG00000020310,ENSCJAT00000039883,BOC,BOC
ENSCJAG00000020310,ENSCJAT00000108318,BOC,BOC
ENSCJAG00000000434,ENSCJAT00000000789,HES6,HES6
ENSCJAG00000000434,ENSCJAT00000060514,HES6,HES6
ENSCJAG00000012082,ENSCJAT00000023553,EXOC4,EXOC4
ENSCJAG00000012082,ENSCJAT00000023478,EXOC4,EXOC4
ENSCJAG00000048127,ENSCJAT00000066597,,
ENSCJAG00000005244,ENSCJAT00000010166,,
ENSCJAG00000020870,ENSCJAT00000042087,SCRT2,SCRT2
ENSCJAG00000059743,ENSCJAT00000101861,U3,
ENSCJAG00000010526,ENSCJAT00000072106,KCNT1,KCNT1
ENSCJAG00000010526,ENSCJAT00000020585,KCNT1,KCNT1
ENSCJAG00000010526,ENSCJAT00000085715,KCNT1,KCNT1
ENSCJAG00000010526,ENSCJAT00000016518,KCNT1,KCNT1
ENSCJAG00000010526,ENSCJAT00000020613,KCNT1,KCNT1
ENSCJAG00000010526,ENSCJAT00000067966,KCNT1,KCNT1
ENSCJAG00000038839,ENSCJAT00000074390,,
ENSCJAG00000061715,ENSCJAT00000106647,,
ENSCJAG00000021170,ENSCJAT00000086054,ATRX,ATRX
ENSCJAG00000021170,ENSCJAT00000063327,ATRX,ATRX
ENSCJAG00000021170,ENSCJAT00000079038,ATRX,ATRX
ENSCJAG00000002555,ENSCJAT00000004898,TNFRSF14,TNFRSF14
ENSCJAG00000051619,ENSCJAT00000098364,,
ENSCJAG00000051619,ENSCJAT00000109540,,
ENSCJAG00000051619,ENSCJAT00000104556,,
ENSCJAG00000005794,ENSCJAT00000011415,DNMT1,DNMT1
ENSCJAG00000005794,ENSCJAT00000092573,DNMT1,DNMT1
ENSCJAG00000006252,ENSCJAT00000071011,,
ENSCJAG00000007373,ENSCJAT00000106065,METAP1D,METAP1D
ENSCJAG00000007373,ENSCJAT00000054183,METAP1D,METAP1D
ENSCJAG00000000232,ENSCJAT00000000442,GYS1,GYS1
ENSCJAG00000000232,ENSCJAT00000000445,GYS1,GYS1
ENSCJAG00000000232,ENSCJAT00000000432,GYS1,GYS1
ENSCJAG00000001195,ENSCJAT00000094954,,
ENSCJAG00000001195,ENSCJAT00000002197,,
ENSCJAG00000001195,ENSCJAT00000002229,,
ENSCJAG00000001195,ENSCJAT00000055768,,
ENSCJAG00000067102,ENSCJAT00000109300,,
ENSCJAG00000053376,ENSCJAT00000116288,RSPO3,RSPO3
ENSCJAG00000020751,ENSCJAT00000040780,NDUFAF1,NDUFAF1
ENSCJAG00000044524,ENSCJAT00000078878,Metazoa_SRP,
ENSCJAG00000063473,ENSCJAT00000089221,,
ENSCJAG00000043197,ENSCJAT00000084083,Y_RNA,
ENSCJAG00000005449,ENSCJAT00000010519,,
ENSCJAG00000005449,ENSCJAT00000068794,,
ENSCJAG00000005449,ENSCJAT00000062544,,
ENSCJAG00000005449,ENSCJAT00000061013,,
ENSCJAG00000005449,ENSCJAT00000073238,,
ENSCJAG00000005449,ENSCJAT00000066968,,
ENSCJAG00000022915,ENSCJAT00000043900,,
ENSCJAG00000001652,ENSCJAT00000003116,MRPL12,MRPL12
ENSCJAG00000067006,ENSCJAT00000117261,,
ENSCJAG00000067006,ENSCJAT00000115619,,
ENSCJAG00000007402,ENSCJAT00000014523,CHAF1A,CHAF1A
ENSCJAG00000007402,ENSCJAT00000014518,CHAF1A,CHAF1A
ENSCJAG00000022770,ENSCJAT00000043755,,
ENSCJAG00000066759,ENSCJAT00000111889,Metazoa_SRP,
ENSCJAG00000017579,ENSCJAT00000034354,DEPDC1,DEPDC1
ENSCJAG00000017579,ENSCJAT00000034342,DEPDC1,DEPDC1
ENSCJAG00000005861,ENSCJAT00000011381,ZSWIM2,ZSWIM2
ENSCJAG00000017543,ENSCJAT00000034294,TTC8,TTC8
ENSCJAG00000017543,ENSCJAT00000034223,TTC8,TTC8
ENSCJAG00000017543,ENSCJAT00000034265,TTC8,TTC8
ENSCJAG00000017543,ENSCJAT00000081297,TTC8,TTC8
ENSCJAG00000017543,ENSCJAT00000070496,TTC8,TTC8
ENSCJAG00000052053,ENSCJAT00000117354,,
ENSCJAG00000055096,ENSCJAT00000093501,,
ENSCJAG00000001447,ENSCJAT00000002786,ZMYM4,ZMYM4
ENSCJAG00000001447,ENSCJAT00000002783,ZMYM4,ZMYM4
ENSCJAG00000001842,ENSCJAT00000003492,SPATC1L,SPATC1L
ENSCJAG00000055359,ENSCJAT00000088677,,
ENSCJAG00000055359,ENSCJAT00000089194,,
ENSCJAG00000006242,ENSCJAT00000012120,SPC25,SPC25
ENSCJAG00000013697,ENSCJAT00000026632,KRT39,KRT39
ENSCJAG00000046517,ENSCJAT00000072302,cja-mir-548c-1,
ENSCJAG00000057404,ENSCJAT00000099095,U4,
ENSCJAG00000043414,ENSCJAT00000078544,,
ENSCJAG00000047916,ENSCJAT00000089097,,
ENSCJAG00000047916,ENSCJAT00000002498,,
ENSCJAG00000052642,ENSCJAT00000106483,,
ENSCJAG00000052642,ENSCJAT00000111264,,
ENSCJAG00000061033,ENSCJAT00000110780,,
ENSCJAG00000022479,ENSCJAT00000043464,GPR119,GPR119
ENSCJAG00000064032,ENSCJAT00000113828,,
ENSCJAG00000062454,ENSCJAT00000102566,,
ENSCJAG00000035149,ENSCJAT00000062937,U6,
ENSCJAG00000052893,ENSCJAT00000109852,Metazoa_SRP,
ENSCJAG00000067603,ENSCJAT00000104113,,
ENSCJAG00000012046,ENSCJAT00000023392,CXCR4,
ENSCJAG00000062109,ENSCJAT00000087829,Y_RNA,
ENSCJAG00000040636,ENSCJAT00000069404,,
ENSCJAG00000013848,ENSCJAT00000026916,AREG,AREG
ENSCJAG00000013848,ENSCJAT00000026920,AREG,AREG
ENSCJAG00000056240,ENSCJAT00000090794,,
ENSCJAG00000056240,ENSCJAT00000110888,,
ENSCJAG00000044498,ENSCJAT00000078089,U4,
ENSCJAG00000036815,ENSCJAT00000064445,Metazoa_SRP,
ENSCJAG00000020873,ENSCJAT00000041023,SLC52A3,SLC52A3
ENSCJAG00000045632,ENSCJAT00000067664,,
ENSCJAG00000058352,ENSCJAT00000088297,U6,
ENSCJAG00000009795,ENSCJAT00000019034,CNOT6,CNOT6
ENSCJAG00000056899,ENSCJAT00000093705,PIGC,PIGC
ENSCJAG00000045901,ENSCJAT00000076423,,
ENSCJAG00000064583,ENSCJAT00000117338,,
ENSCJAG00000052817,ENSCJAT00000097873,Y_RNA,
ENSCJAG00000057140,ENSCJAT00000103255,U1,
ENSCJAG00000063705,ENSCJAT00000089889,U6,
ENSCJAG00000051983,ENSCJAT00000091126,,
ENSCJAG00000013694,ENSCJAT00000026616,KRT23,KRT23
ENSCJAG00000013694,ENSCJAT00000063062,KRT23,KRT23
ENSCJAG00000060163,ENSCJAT00000096837,,
ENSCJAG00000002549,ENSCJAT00000004883,HES5,HES5
ENSCJAG00000012107,ENSCJAT00000054085,PTPN22,PTPN22
ENSCJAG00000012107,ENSCJAT00000053565,PTPN22,PTPN22
ENSCJAG00000012107,ENSCJAT00000061975,PTPN22,PTPN22
ENSCJAG00000012107,ENSCJAT00000055639,PTPN22,PTPN22
ENSCJAG00000012107,ENSCJAT00000069172,PTPN22,PTPN22
ENSCJAG00000047370,ENSCJAT00000074834,FAM171B,FAM171B
ENSCJAG00000055796,ENSCJAT00000093189,,
ENSCJAG00000054286,ENSCJAT00000109169,,
ENSCJAG00000047408,ENSCJAT00000100547,,
ENSCJAG00000047408,ENSCJAT00000062542,,
ENSCJAG00000002456,ENSCJAT00000067191,SLC25A14,SLC25A14
ENSCJAG00000002456,ENSCJAT00000038499,SLC25A14,SLC25A14
ENSCJAG00000010706,ENSCJAT00000020900,WDR33,WDR33
ENSCJAG00000010706,ENSCJAT00000067162,WDR33,WDR33
ENSCJAG00000010706,ENSCJAT00000071569,WDR33,WDR33
ENSCJAG00000032450,ENSCJAT00000055767,U6,
ENSCJAG00000004043,ENSCJAT00000086104,SLC9A6,SLC9A6
ENSCJAG00000004043,ENSCJAT00000007859,SLC9A6,SLC9A6
ENSCJAG00000004043,ENSCJAT00000007920,SLC9A6,SLC9A6
ENSCJAG00000062095,ENSCJAT00000115616,,
ENSCJAG00000037281,ENSCJAT00000064479,Metazoa_SRP,
ENSCJAG00000005886,ENSCJAT00000011521,COCH,COCH
ENSCJAG00000005886,ENSCJAT00000011498,COCH,COCH
ENSCJAG00000005485,ENSCJAT00000010613,DLK2,DLK2
ENSCJAG00000063135,ENSCJAT00000094227,,
ENSCJAG00000064688,ENSCJAT00000096111,,
ENSCJAG00000066316,ENSCJAT00000105238,,
ENSCJAG00000010230,ENSCJAT00000082973,HDAC5,HDAC5
ENSCJAG00000010230,ENSCJAT00000020074,HDAC5,HDAC5
ENSCJAG00000010230,ENSCJAT00000020045,HDAC5,HDAC5
ENSCJAG00000012795,ENSCJAT00000076919,,
ENSCJAG00000061052,ENSCJAT00000103233,,
ENSCJAG00000061052,ENSCJAT00000116272,,
ENSCJAG00000061052,ENSCJAT00000099814,,
ENSCJAG00000048548,ENSCJAT00000067947,Y_RNA,
ENSCJAG00000013580,ENSCJAT00000026633,VPS13D,VPS13D
ENSCJAG00000013580,ENSCJAT00000026615,VPS13D,VPS13D
ENSCJAG00000041746,ENSCJAT00000026100,,
ENSCJAG00000006480,ENSCJAT00000012812,ATL1,ATL1
ENSCJAG00000006480,ENSCJAT00000012791,ATL1,ATL1
ENSCJAG00000041564,ENSCJAT00000065245,Y_RNA,
ENSCJAG00000054028,ENSCJAT00000112458,,
ENSCJAG00000036034,ENSCJAT00000065061,Metazoa_SRP,
ENSCJAG00000064989,ENSCJAT00000114802,U6,
ENSCJAG00000062847,ENSCJAT00000111617,,
ENSCJAG00000039407,ENSCJAT00000082373,,
ENSCJAG00000003515,ENSCJAT00000006737,GRP,GRP
ENSCJAG00000003515,ENSCJAT00000101305,GRP,GRP
ENSCJAG00000064269,ENSCJAT00000089211,,
ENSCJAG00000061810,ENSCJAT00000114255,,
ENSCJAG00000030343,ENSCJAT00000051328,,
ENSCJAG00000063320,ENSCJAT00000097001,,
ENSCJAG00000006738,ENSCJAT00000013142,CCNK,CCNK
ENSCJAG00000019720,ENSCJAT00000038698,BEX5,BEX5
ENSCJAG00000055784,ENSCJAT00000105935,Y_RNA,
ENSCJAG00000069190,ENSCJAT00000110711,,
ENSCJAG00000069190,ENSCJAT00000099969,,
ENSCJAG00000069190,ENSCJAT00000092331,,
ENSCJAG00000014875,ENSCJAT00000029101,HYDIN,HYDIN
ENSCJAG00000014875,ENSCJAT00000031497,HYDIN,HYDIN
ENSCJAG00000007018,ENSCJAT00000013801,MDH1,MDH1
ENSCJAG00000007018,ENSCJAT00000013792,MDH1,MDH1
ENSCJAG00000007018,ENSCJAT00000073654,MDH1,MDH1
ENSCJAG00000007018,ENSCJAT00000078831,MDH1,MDH1
ENSCJAG00000002103,ENSCJAT00000003984,SPACA6,SPACA6
ENSCJAG00000040238,ENSCJAT00000077296,,
ENSCJAG00000018615,ENSCJAT00000091984,CWH43,CWH43
ENSCJAG00000018615,ENSCJAT00000036551,CWH43,CWH43
ENSCJAG00000060910,ENSCJAT00000075827,,
ENSCJAG00000057535,ENSCJAT00000113189,Metazoa_SRP,
ENSCJAG00000018956,ENSCJAT00000082815,ZDHHC6,ZDHHC6
ENSCJAG00000018956,ENSCJAT00000100360,ZDHHC6,ZDHHC6
ENSCJAG00000018956,ENSCJAT00000037216,ZDHHC6,ZDHHC6
ENSCJAG00000061636,ENSCJAT00000093770,,
ENSCJAG00000019381,ENSCJAT00000038005,NSUN7,NSUN7
ENSCJAG00000019381,ENSCJAT00000054431,NSUN7,NSUN7
ENSCJAG00000009416,ENSCJAT00000018451,SUCO,SUCO
ENSCJAG00000009416,ENSCJAT00000018468,SUCO,SUCO
ENSCJAG00000002798,ENSCJAT00000053955,PPT1,PPT1
ENSCJAG00000002798,ENSCJAT00000005382,PPT1,PPT1
ENSCJAG00000002798,ENSCJAT00000070991,PPT1,PPT1
ENSCJAG00000031173,ENSCJAT00000076154,KCTD18,KCTD18
ENSCJAG00000031173,ENSCJAT00000085434,KCTD18,KCTD18
ENSCJAG00000047551,ENSCJAT00000067831,,
ENSCJAG00000047551,ENSCJAT00000074543,,
ENSCJAG00000047551,ENSCJAT00000066702,,
ENSCJAG00000047551,ENSCJAT00000083581,,
ENSCJAG00000057787,ENSCJAT00000102444,,
ENSCJAG00000062172,ENSCJAT00000117031,DYNLT4,DYNLT4
ENSCJAG00000068824,ENSCJAT00000095003,Metazoa_SRP,
ENSCJAG00000063960,ENSCJAT00000114857,,
ENSCJAG00000066391,ENSCJAT00000091500,,
ENSCJAG00000066391,ENSCJAT00000104879,,
ENSCJAG00000066391,ENSCJAT00000092986,,
ENSCJAG00000045936,ENSCJAT00000075187,Metazoa_SRP,
ENSCJAG00000004808,ENSCJAT00000009278,MASTL,MASTL
ENSCJAG00000004808,ENSCJAT00000009306,MASTL,MASTL
ENSCJAG00000055009,ENSCJAT00000092127,Metazoa_SRP,
ENSCJAG00000060511,ENSCJAT00000074097,Metazoa_SRP,
ENSCJAG00000040486,ENSCJAT00000066687,Metazoa_SRP,
ENSCJAG00000048539,ENSCJAT00000071982,HSPB6,HSPB6
ENSCJAG00000022494,ENSCJAT00000043479,,
ENSCJAG00000020746,ENSCJAT00000012823,RTF1,RTF1
ENSCJAG00000013436,ENSCJAT00000077408,ARCN1,ARCN1
ENSCJAG00000013436,ENSCJAT00000026141,ARCN1,ARCN1
ENSCJAG00000013436,ENSCJAT00000026136,ARCN1,ARCN1
ENSCJAG00000013436,ENSCJAT00000074350,ARCN1,ARCN1
ENSCJAG00000013436,ENSCJAT00000073061,ARCN1,ARCN1
ENSCJAG00000069376,ENSCJAT00000090149,,
ENSCJAG00000069376,ENSCJAT00000112660,,
ENSCJAG00000069376,ENSCJAT00000106331,,
ENSCJAG00000069376,ENSCJAT00000100361,,
ENSCJAG00000069376,ENSCJAT00000088887,,
ENSCJAG00000069376,ENSCJAT00000094094,,
ENSCJAG00000029820,ENSCJAT00000050805,,
ENSCJAG00000052010,ENSCJAT00000088871,U7,
ENSCJAG00000001863,ENSCJAT00000063189,,
ENSCJAG00000016448,ENSCJAT00000031994,,
ENSCJAG00000016448,ENSCJAT00000031981,,
ENSCJAG00000038965,ENSCJAT00000070107,,
ENSCJAG00000002829,ENSCJAT00000005417,CLIC6,CLIC6
ENSCJAG00000044274,ENSCJAT00000074128,U6,
ENSCJAG00000067470,ENSCJAT00000096252,Metazoa_SRP,
ENSCJAG00000044551,ENSCJAT00000049847,U6,
ENSCJAG00000051886,ENSCJAT00000112960,,
ENSCJAG00000067175,ENSCJAT00000093629,,
ENSCJAG00000067175,ENSCJAT00000094312,,
ENSCJAG00000067175,ENSCJAT00000113816,,
ENSCJAG00000067175,ENSCJAT00000108392,,
ENSCJAG00000067175,ENSCJAT00000108316,,
ENSCJAG00000069530,ENSCJAT00000100157,,
ENSCJAG00000024610,ENSCJAT00000045595,,
ENSCJAG00000066428,ENSCJAT00000115240,Metazoa_SRP,
ENSCJAG00000011967,ENSCJAT00000023337,DARS1,DARS1
ENSCJAG00000067192,ENSCJAT00000096122,U6,
ENSCJAG00000059827,ENSCJAT00000108920,,
ENSCJAG00000059827,ENSCJAT00000107774,,
ENSCJAG00000004232,ENSCJAT00000008205,PLK3,PLK3
ENSCJAG00000004232,ENSCJAT00000008188,PLK3,PLK3
ENSCJAG00000042779,ENSCJAT00000077508,,
ENSCJAG00000005670,ENSCJAT00000011012,ZFAND3,ZFAND3
ENSCJAG00000005670,ENSCJAT00000085358,ZFAND3,ZFAND3
ENSCJAG00000005670,ENSCJAT00000083180,ZFAND3,ZFAND3
ENSCJAG00000065733,ENSCJAT00000098326,,
ENSCJAG00000065733,ENSCJAT00000116668,,
ENSCJAG00000065733,ENSCJAT00000110333,,
ENSCJAG00000001631,ENSCJAT00000003098,HGS,HGS
ENSCJAG00000037960,ENSCJAT00000065148,cja-let-7e,
ENSCJAG00000011407,ENSCJAT00000108542,,
ENSCJAG00000011407,ENSCJAT00000022172,,
ENSCJAG00000010350,ENSCJAT00000020165,FILIP1,FILIP1
ENSCJAG00000010350,ENSCJAT00000097671,FILIP1,FILIP1
ENSCJAG00000010350,ENSCJAT00000091816,FILIP1,FILIP1
ENSCJAG00000006717,ENSCJAT00000013108,SETD3,SETD3
ENSCJAG00000006717,ENSCJAT00000061170,SETD3,SETD3
ENSCJAG00000006717,ENSCJAT00000080293,SETD3,SETD3
ENSCJAG00000025599,ENSCJAT00000046584,,
ENSCJAG00000003427,ENSCJAT00000033640,,
ENSCJAG00000062362,ENSCJAT00000101044,,
ENSCJAG00000047064,ENSCJAT00000071440,U6,
ENSCJAG00000012778,ENSCJAT00000024783,,
ENSCJAG00000020721,ENSCJAT00000040744,POFUT1,POFUT1
ENSCJAG00000020721,ENSCJAT00000069842,POFUT1,POFUT1
ENSCJAG00000061016,ENSCJAT00000094636,,
ENSCJAG00000052969,ENSCJAT00000099064,U6,
ENSCJAG00000039887,ENSCJAT00000108876,EREG,EREG
ENSCJAG00000039887,ENSCJAT00000075069,EREG,EREG
ENSCJAG00000062809,ENSCJAT00000105825,,
ENSCJAG00000017626,ENSCJAT00000034324,TMEM86B,TMEM86B
ENSCJAG00000066100,ENSCJAT00000097504,,
ENSCJAG00000058847,ENSCJAT00000102331,,
ENSCJAG00000052915,ENSCJAT00000112089,Metazoa_SRP,
ENSCJAG00000056591,ENSCJAT00000110485,,
ENSCJAG00000056591,ENSCJAT00000100235,,
ENSCJAG00000032506,ENSCJAT00000055905,,
ENSCJAG00000014488,ENSCJAT00000028240,RUNDC3B,RUNDC3B
ENSCJAG00000014488,ENSCJAT00000070505,RUNDC3B,RUNDC3B
ENSCJAG00000014488,ENSCJAT00000028211,RUNDC3B,RUNDC3B
ENSCJAG00000047102,ENSCJAT00000074519,,
ENSCJAG00000058281,ENSCJAT00000095670,,
ENSCJAG00000002520,ENSCJAT00000004875,PANK4,PANK4
ENSCJAG00000002520,ENSCJAT00000110259,PANK4,PANK4
ENSCJAG00000000428,ENSCJAT00000000785,PER2,PER2
ENSCJAG00000000428,ENSCJAT00000116509,PER2,PER2
ENSCJAG00000000428,ENSCJAT00000105109,PER2,PER2
ENSCJAG00000000428,ENSCJAT00000107274,PER2,PER2
ENSCJAG00000050942,ENSCJAT00000086944,,
ENSCJAG00000050942,ENSCJAT00000109452,,
ENSCJAG00000050942,ENSCJAT00000115111,,
ENSCJAG00000001877,ENSCJAT00000003599,,
ENSCJAG00000038602,ENSCJAT00000097854,,
ENSCJAG00000038602,ENSCJAT00000077263,,
ENSCJAG00000038602,ENSCJAT00000061545,,
ENSCJAG00000038602,ENSCJAT00000059069,,
ENSCJAG00000061339,ENSCJAT00000106940,,
ENSCJAG00000009370,ENSCJAT00000018132,,
ENSCJAG00000004682,ENSCJAT00000099908,,
ENSCJAG00000004682,ENSCJAT00000114458,,
ENSCJAG00000004682,ENSCJAT00000110290,,
ENSCJAG00000004682,ENSCJAT00000008987,,
ENSCJAG00000032976,ENSCJAT00000057130,Y_RNA,
ENSCJAG00000017883,ENSCJAT00000034898,FREM2,FREM2
ENSCJAG00000060547,ENSCJAT00000098348,,
ENSCJAG00000022397,ENSCJAT00000043382,SFT2D3,SFT2D3
ENSCJAG00000043620,ENSCJAT00000079395,,
ENSCJAG00000068576,ENSCJAT00000105971,,
ENSCJAG00000045885,ENSCJAT00000051859,U6,
ENSCJAG00000016456,ENSCJAT00000032054,RUBCN,RUBCN
ENSCJAG00000014974,ENSCJAT00000029201,EPHB4,EPHB4
ENSCJAG00000014974,ENSCJAT00000029197,EPHB4,EPHB4
ENSCJAG00000014974,ENSCJAT00000029219,EPHB4,EPHB4
ENSCJAG00000024559,ENSCJAT00000045544,U6,
ENSCJAG00000058356,ENSCJAT00000096687,,
ENSCJAG00000069000,ENSCJAT00000113264,,
ENSCJAG00000069000,ENSCJAT00000111988,,
ENSCJAG00000069000,ENSCJAT00000116250,,
ENSCJAG00000013212,ENSCJAT00000025657,AMH,AMH
ENSCJAG00000066285,ENSCJAT00000106181,Metazoa_SRP,
ENSCJAG00000056518,ENSCJAT00000113613,,
ENSCJAG00000040093,ENSCJAT00000084804,SNORA70,
ENSCJAG00000007469,ENSCJAT00000014659,GTF2B,GTF2B
ENSCJAG00000067244,ENSCJAT00000110391,Metazoa_SRP,
ENSCJAG00000063534,ENSCJAT00000092924,,
ENSCJAG00000060324,ENSCJAT00000115497,Metazoa_SRP,
ENSCJAG00000039571,ENSCJAT00000082615,Y_RNA,
ENSCJAG00000004666,ENSCJAT00000008948,DNAJB1,DNAJB1
ENSCJAG00000003509,ENSCJAT00000091878,RAX,RAX
ENSCJAG00000003509,ENSCJAT00000006725,RAX,RAX
ENSCJAG00000016184,ENSCJAT00000031484,AGRP,AGRP
ENSCJAG00000046106,ENSCJAT00000081677,ARPP19,ARPP19
ENSCJAG00000046106,ENSCJAT00000075270,ARPP19,ARPP19
ENSCJAG00000046106,ENSCJAT00000069481,ARPP19,ARPP19
ENSCJAG00000057559,ENSCJAT00000093040,,
ENSCJAG00000006199,ENSCJAT00000012077,NOSTRIN,NOSTRIN
ENSCJAG00000006199,ENSCJAT00000012081,NOSTRIN,NOSTRIN
ENSCJAG00000051251,ENSCJAT00000067010,,
ENSCJAG00000000920,ENSCJAT00000001695,ABCA13,ABCA13
ENSCJAG00000011294,ENSCJAT00000103883,TTLL4,TTLL4
ENSCJAG00000011294,ENSCJAT00000101664,TTLL4,TTLL4
ENSCJAG00000011294,ENSCJAT00000113072,TTLL4,TTLL4
ENSCJAG00000011294,ENSCJAT00000022042,TTLL4,TTLL4
ENSCJAG00000011294,ENSCJAT00000022004,TTLL4,TTLL4
ENSCJAG00000056238,ENSCJAT00000106133,,
ENSCJAG00000014938,ENSCJAT00000029087,GAS2L2,GAS2L2
ENSCJAG00000014938,ENSCJAT00000082311,GAS2L2,GAS2L2
ENSCJAG00000069462,ENSCJAT00000104888,,
ENSCJAG00000039614,ENSCJAT00000086274,U4,
ENSCJAG00000059555,ENSCJAT00000114883,Y_RNA,
ENSCJAG00000053002,ENSCJAT00000099073,Metazoa_SRP,
ENSCJAG00000063289,ENSCJAT00000111605,,
ENSCJAG00000010669,ENSCJAT00000056557,LIMS2,LIMS2
ENSCJAG00000010669,ENSCJAT00000020824,LIMS2,LIMS2
ENSCJAG00000004728,ENSCJAT00000009172,GNAL,GNAL
ENSCJAG00000004728,ENSCJAT00000053906,GNAL,GNAL
ENSCJAG00000016549,ENSCJAT00000104796,RRP12,RRP12
ENSCJAG00000016549,ENSCJAT00000032207,RRP12,RRP12
ENSCJAG00000017640,ENSCJAT00000034369,,
ENSCJAG00000051546,ENSCJAT00000105065,,
ENSCJAG00000038479,ENSCJAT00000115285,,
ENSCJAG00000038479,ENSCJAT00000080350,,
ENSCJAG00000038479,ENSCJAT00000068387,,
ENSCJAG00000007159,ENSCJAT00000107432,SEMA6C,SEMA6C
ENSCJAG00000007159,ENSCJAT00000091974,SEMA6C,SEMA6C
ENSCJAG00000007159,ENSCJAT00000014220,SEMA6C,SEMA6C
ENSCJAG00000007159,ENSCJAT00000090091,SEMA6C,SEMA6C
ENSCJAG00000007159,ENSCJAT00000014237,SEMA6C,SEMA6C
ENSCJAG00000007159,ENSCJAT00000014142,SEMA6C,SEMA6C
ENSCJAG00000052388,ENSCJAT00000116018,,
ENSCJAG00000052388,ENSCJAT00000110837,,
ENSCJAG00000010247,ENSCJAT00000019946,RAB23,RAB23
ENSCJAG00000065551,ENSCJAT00000101933,,
ENSCJAG00000066993,ENSCJAT00000116644,,
ENSCJAG00000066993,ENSCJAT00000095689,,
ENSCJAG00000066993,ENSCJAT00000112986,,
ENSCJAG00000066993,ENSCJAT00000094675,,
ENSCJAG00000059150,ENSCJAT00000089791,U6,
ENSCJAG00000054952,ENSCJAT00000098291,,
ENSCJAG00000009509,ENSCJAT00000068080,TESC,TESC
ENSCJAG00000009509,ENSCJAT00000018424,TESC,TESC
ENSCJAG00000009509,ENSCJAT00000076109,TESC,TESC
ENSCJAG00000047474,ENSCJAT00000072419,Metazoa_SRP,
ENSCJAG00000052303,ENSCJAT00000105819,,
ENSCJAG00000006723,ENSCJAT00000059637,CCSER1,CCSER1
ENSCJAG00000006723,ENSCJAT00000013105,CCSER1,CCSER1
ENSCJAG00000014262,ENSCJAT00000027847,PICALM,PICALM
ENSCJAG00000014262,ENSCJAT00000027841,PICALM,PICALM
ENSCJAG00000014262,ENSCJAT00000027838,PICALM,PICALM
ENSCJAG00000014262,ENSCJAT00000027821,PICALM,PICALM
ENSCJAG00000014262,ENSCJAT00000067265,PICALM,PICALM
ENSCJAG00000014262,ENSCJAT00000077693,PICALM,PICALM
ENSCJAG00000014262,ENSCJAT00000113245,PICALM,PICALM
ENSCJAG00000014262,ENSCJAT00000076262,PICALM,PICALM
ENSCJAG00000065762,ENSCJAT00000112816,U3,
ENSCJAG00000017346,ENSCJAT00000033740,TMEM114,TMEM114
ENSCJAG00000017346,ENSCJAT00000071840,TMEM114,TMEM114
ENSCJAG00000029881,ENSCJAT00000050866,,
ENSCJAG00000016539,ENSCJAT00000032205,PREX1,PREX1
ENSCJAG00000053912,ENSCJAT00000089065,,
ENSCJAG00000043079,ENSCJAT00000082097,SUSD5,SUSD5
ENSCJAG00000004740,ENSCJAT00000057711,RBM5,RBM5
ENSCJAG00000008683,ENSCJAT00000113423,MTX1,MTX1
ENSCJAG00000008683,ENSCJAT00000016914,MTX1,MTX1
ENSCJAG00000064915,ENSCJAT00000113009,5S_rRNA,
ENSCJAG00000058045,ENSCJAT00000112842,,
ENSCJAG00000063517,ENSCJAT00000093779,,
ENSCJAG00000014880,ENSCJAT00000028981,CD300LB,CD300LB
ENSCJAG00000002038,ENSCJAT00000082382,BLOC1S6,BLOC1S6
ENSCJAG00000002038,ENSCJAT00000069142,BLOC1S6,BLOC1S6
